PC1,PC2
-1617.1002203391736,7.946647121099872
1259.9782337652819,330.7732851577393
-1617.106221563552,7.834350551251205
-182.78981623786194,-41.0595489654859
-1149.825716582678,28.385107763291785
-182.24758358853933,-39.246780272251385
-172.10723492047464,-6.380958283500036
-182.02011804405902,-38.57828600996771
-179.02906148524653,-28.75093579768766
-464.3978064750404,67.8414984058625
554.382052997189,-10.275471678533975
-51.74730737427808,402.53967742289495
-610.9007645617357,-82.24963672558289
-576.1393770835145,37.479514512343
314.063884907765,-104.00443957186843
-179.47809367915306,-30.67277607982591
1386.851184721696,200.65600537120304
-471.3355755927637,221.84003290573168
-82.90343130093743,295.65662917970195
-234.9783846537066,-219.4201026221127
-1009.6883882127231,-39.59542529794737
-181.2293044979965,-43.35975681146051
-188.25200600287917,-80.14793464212882
-179.06367768932978,-22.18104937272315
-176.93510875362472,-21.951795998327867
-177.46889557641225,-29.932310373237485
-398.41188532088563,-67.73147801787827
-97.85575510198305,-107.80202702293333
-176.72730248146036,-14.57564864642552
38.30377881944014,741.4781232534816
-1017.8050823083461,-46.99561844310004
-185.9620524718298,-72.15772820816144
205.95573354323778,216.24892122120696
-179.68111758790383,-31.830680129451892
2854.0057578736914,-341.87458009181216
661.2322770714168,63.31055009946505
-69.36837327161174,342.98531973561256
207.1170292377824,-134.4898653683825
-114.38670836279016,-45.47956541266115
-182.31195326218221,-39.521072496249076
-1410.2100705922896,-88.35744655774823
-1257.4165931845318,-89.5741914661394
155.0765870507039,1110.9880422664837
-178.15931306944685,-28.129000649774028
-170.29911013111177,-7.384941912676126
-177.7151584779499,-24.75779059614662
-226.14020553982073,-188.77185025633895
-221.47092175559146,-173.7992358310156
-1345.2037858082213,-90.90206026618534
-181.01137250898864,-36.78007658481346
-180.23825101837974,-33.289004465308594
-182.4406112847214,-53.80717708677344
-181.19695388761102,-35.90223891678997
-177.81774050168588,-25.038147237324893
-180.4456642412256,-33.665457763400056
-182.12892138719053,-39.25195993431616
-179.15316040296602,-29.152895777352242
-825.510689955742,-101.45299885342922
-180.85076178770623,-35.38880764202867
-724.8005413880244,103.3013837520248
-248.330295677089,-265.43258958009653
-1230.4943679838489,-63.098682129000984
-184.98682455768085,-64.06529458269293
-181.1710470163216,-35.70307589084845
-181.5574027048333,-37.0757535006651
-181.66274401177134,-40.422160930497824
-707.6482047929999,-66.18895457351135
-181.40077351832224,-37.55016532948994
-242.90699406152498,-253.40544545409998
-168.47878428331887,0.5536408808929991
-125.17993913466444,153.37964324532993
-798.0082374422495,-8.276751743709696
-155.557014600206,47.30720767385682
1168.4603405510425,-46.15893262442929
-235.117452439697,-220.59197831680444
-174.53843741185574,-14.287976977605595
-235.93550993067583,-222.00079173794356
148.54092143145863,-161.22245047659095
1234.077331183747,170.49089857376356
-518.0171756550303,-77.02014662017835
-907.2409942644035,-25.292166933563095
-179.82982154130696,-31.864278324215277
2322.81631183601,-731.9022176614867
-908.259287155714,-28.62811164799615
-154.04113465991395,88.47766670102266
-179.6677529528588,-30.851745100709593
-180.39846399314638,-33.96372863229952
-67.633170387252,-200.9756425542624
-180.8785105523757,-35.0171642016207
-181.06853405649235,-37.49232573537546
-180.22560317483385,-32.686106281455395
-180.84406819832202,-34.75991255519254
-227.49122790023102,-200.78060465581564
52.80803746307902,757.3196560028589
-185.01800969085934,-66.95655185626329
478.466633665324,183.73508462420693
-178.15539211758096,-27.776164600824245
-234.65444260985987,-217.51248016072805
-1138.226418326181,64.09141551527469
-127.64085001799776,137.5659197955741
-184.69900716011352,-65.23235641594087
-660.2947983691417,-46.70664022762732
-177.65246444017112,-26.18788425123239
-174.0144767944521,-12.745845235036242
330.111033579743,6.707302797031517
-181.41730380020726,-38.64747178547144
-275.89330503387464,-358.40069594051386
-181.0973221343993,-35.87130921758269
-179.77463560105025,-31.771972720830462
-184.27480712782608,-60.47059958986563
-168.42872898134283,26.23885014196111
1756.4131567640407,175.72398988583342
-1592.042735499628,-51.43235376105926
-173.28612903459498,-3.2463780358419427
1756.3228144507875,175.40507725738553
1171.612210447127,-388.8858820087714
-155.76081924737446,36.30636712179964
-181.4850542279819,-50.57899394016441
-219.163840376189,-165.3174877076779
20.466331926582825,-118.67296565304204
1756.225176253548,175.04056800338873
-186.34841679482133,-74.0637322924603
-624.3856148426667,-145.9117440621813
-483.20700799982615,-0.5678644584814805
-209.5350996061993,-79.8433852081371
-180.21239144333776,-32.70942973268518
-1085.5107988392092,211.6023364810319
-184.70778513303867,-61.91549321221037
-195.30391183532356,-51.299700098221486
-170.49399287408824,5.876960018827859
-181.19067406357453,-35.80858024580293
-168.70027354620424,11.073370083407738
-177.91017985765757,-25.227930888105746
-195.9273859214045,-93.60855970362616
-85.25745394956357,289.77914483059055
-183.2184296157452,-63.88713517234226
-222.743852576908,-184.3095481965982
-158.06278157483985,73.68220065722863
580.0729803200584,-95.61515525318897
-167.99868001019559,6.271796123032416
-177.31880092140773,-16.459258315003055
4806.026549700154,-81.8884437877295
-180.60902090939044,-47.475950623242696
-179.1342437995063,-36.1827535417453
-142.514763444839,-68.82106287349409
-179.07690823267694,-29.294273846244153
-177.05167939537841,-22.87033360665484
-181.37256126477223,-36.49760798547766
-220.88426377183168,-171.13376769884303
-820.2115008634466,328.9072755937033
-180.68859157541465,-34.496867412166196
-0.7071377354618562,576.1967400941946
-23.408092247007517,511.4884544832415
211.9520930527583,1330.7385150271598
-180.21341387320308,-32.713312837716785
-163.87851993312734,-28.972199889394204
401.6573609922848,-173.88704107683782
136.2990038997582,-19.534280920868568
-178.66635273075462,-34.56023689893367
-176.8342636840971,-22.39101168344706
675.3871681476971,123.53926903388884
1692.2638838147977,-25.13571653454703
-275.8478687696529,-357.2185431539075
-108.18206405867159,21.126187333887202
631.3484182785687,-107.31088086512926
-180.36581102157788,-33.10248026504492
53.80246996257847,761.2222010332902
-181.1912162168178,-39.32265394913878
1323.1501329908806,125.39832683070722
-577.8348660434815,30.93110376614888
3137.402581871669,-77.0824805801334
-180.1856035993569,-33.88539163368057
2468.3503628821245,38.45593880493965
-180.79162900066967,-34.519448487726066
-708.8242471855519,-78.97872635538741
-925.1850217151584,-96.14083271078258
-181.36706927406067,-54.6708472326915
-181.4883029474031,-37.58834106114092
-925.3740381968344,-96.93633495187831
-180.8433053617241,-34.75770047726952
-1359.8507584272757,-5.9489068343218605
-179.79270163548927,-31.347118552249626
-184.1692579562491,-59.480860511412736
1049.248633690524,-103.15420299763706
-194.46665132442376,-88.2655727565891
-178.36227452469439,-33.64453432146561
-199.32491008269017,-125.87427040841288
-175.16951844219193,-16.338664763332275
-1223.5672606654814,-38.2705154100822
2238.8606536902735,58.12034602853524
-915.6473430786361,-53.67977939028959
-1410.4171514659718,211.1662156045066
-181.65499453522807,-38.106539660895535
-167.05537315943047,44.63394656279718
-282.5848691193528,-380.29878893098845
7879.4737502154385,-257.0362480071783
453.63924330015925,-3.37802583339446
-290.03450254776544,-406.44632633296567
-1139.9171066787837,-127.86815848415007
-177.21381612979258,-30.07345799302132
-182.18550889652488,-39.90181739435093
-142.20286480049526,125.33745431759476
-167.3664001287375,15.356283802522654
-271.8869650832812,-344.5231196625875
-181.4650352149124,-36.657613169383424
-168.54929418743177,12.17351872633607
-174.17415785468165,-13.0569852074767
647.6213511223782,-7.128113775589725
-142.30173129938612,192.49267509345725
-181.53910478357284,-37.00198387581091
-182.50288319020365,-47.84290946566075
-413.2403169571071,-117.07581669394914
-178.94486973355606,-28.47616786696723
-181.91775449685565,-39.16324283361563
-594.259227509945,185.84179443802935
-570.9647525977548,-121.68810726688947
-174.75992410988056,-15.439281490997288
-90.0309356280718,-80.53047323177415
-177.6911227795622,-24.52503641937878
-136.92858379513746,93.94181548499324
1023.495565017623,-16.307364478408203
-1415.942800765133,15.53442404497791
-750.6410923203248,-24.402470439496298
-55.65902594850877,389.8098083117979
-179.82505087055733,-31.468958018676503
-181.10085594460998,-35.72619325692811
-813.4720369539134,-67.46706120959402
-1542.2106091503704,-65.74515854366499
123.83007069075438,-61.840124350110344
-233.43557130572208,-213.68412756241537
-182.2813193143038,-39.45632828794889
-143.26773225019315,79.46860790854225
-1223.4255806693168,-37.6013032167627
-166.65860110096628,13.253865242875492
3322.791889559722,220.13739922747197
-181.95021695605146,-38.872736243600514
-178.61516116956136,-27.406236647957883
-225.97847807724656,-207.9862489344152
-179.49562608625365,-30.399953305547015
-181.0544191110721,-38.5180494366885
-220.56306631076313,-169.67698201428928
1710.306913994842,372.3529523151231
-1106.375696918343,182.67963094378257
-388.560928141299,-33.541304492270044
1790.2458338537117,-47.2767321323757
-179.22952537619312,-29.50347801270432
-1076.9989476066014,-50.030639204972346
-180.52838889808027,-33.73522914622427
691.9046199992495,-62.38238642954887
1169.5306626006882,-28.100638142967668
-181.71826823326774,-38.06862129377312
-16.0035555989366,13.822704326687543
-234.9204888684826,-222.44175079873696
-1076.9395363034998,85.05964496183728
-180.21507319845114,-32.78607643777248
-129.77969100967448,303.04806064908996
-180.87419847688398,-34.78331217273755
108.21640321791892,-128.09235470857317
-29.785709448713533,484.5718052753149
1661.2863985377599,29.384096871597507
-703.8461825745298,-50.04865137455566
-927.8350017675384,-111.4214446268211
-1441.700777537374,-91.46316802523982
-1416.577546751476,-7.174849674616183
-29.41740681771489,479.0448009973517
78.1140299994936,-71.44709692980736
-185.84244494429004,-73.0003487431361
-176.38190183508823,-13.389930479997034
-184.65504054652502,-68.82492176004277
-174.92621372856775,-15.536267893977794
-180.36392188452328,-34.04854764929779
-174.3837131198302,-13.912667804932042
-171.1558735735871,-3.591846798272016
-182.86307487204976,-41.82398808200672
520.8831234222071,2414.5896998590706
-180.18364307620232,-54.299242325655534
-176.55864009681045,-20.9761674518616
-182.08225144430526,-38.90297339463025
-175.44611491170872,-17.220206429824216
279.6776589079491,-151.05626025902217
-177.73164362583793,-24.55025085354491
2802.155601023096,194.59336446602248
-177.68522083407015,-24.853736318059376
1188.4113839052752,-4.33037401126424
-176.04262710560806,-19.221526061682525
3846.7649100504996,204.6838094641451
-185.80356322536682,-71.41425439125629
-175.10588823252283,-16.2940513517448
-178.15992428512982,-32.9219440287376
-184.3825318724348,-68.46793617298297
-170.08987019894857,0.17600234987973806
-175.33045620869552,-9.976615006237026
-178.02873319598575,-26.268452384378605
-84.16677703353253,292.8649092755057
7348.257763754889,-292.8373393755252
448.2141116324947,11.079895949122516
333.1017362578341,-25.72774221304907
202.70619524959557,-154.16691215553482
-175.83202445995857,-15.718763053209557
495.4153100246376,-31.51736677857498
-219.81686826683335,-167.8971002522728
477.8222520869872,-98.12599642863529
-408.26185501468353,70.54457760642293
312.01443730221126,-136.97792394108808
-184.63630449104858,-64.39317497860385
-178.71365844854108,-27.768589515984004
-69.28220119317302,-31.021097966882607
-178.18319133642171,-26.48836950918009
643.5537219572366,-34.50632482627789
-177.88201200603726,-25.19409467257772
2687.8397034103355,-198.3723594471125
-181.8939733632851,-38.16856645500761
-184.7383946574555,-61.62999721022336
-604.0953288100461,-57.93231595333579
-179.6928159871718,-31.539219487810584
-1176.0783311833018,-53.91450591181627
-177.68571707727733,-24.39525317290729
-177.38127711935977,-19.798094564053713
-179.7933570893092,-31.349399572655784
-177.14884384012703,-44.25279929098863
-1072.8310931749475,-56.88823216721258
-181.68000173861265,-37.71020506849473
-181.82122203433255,-44.86144293681244
-179.43387484248933,-30.08958599172209
-144.31492278615133,69.17868720008875
-144.06301038722904,254.4882059475226
-119.62795832776828,172.51216335947134
-182.23008135855753,-41.209594715805764
6387.67981457805,1980.662738054328
-195.85014680017366,-92.38675248655466
-220.15074481380088,-168.4152206111334
534.5771611238879,-82.04255319522872
-386.79196782243025,-29.071725807509424
-173.2122228699177,-9.917834425494135
-181.67861674350343,-37.418983863624234
-180.38929722624198,-33.33701074929719
786.0193276389928,97.34670068987717
-1527.7725642883847,-29.57581406092781
-178.86373519909603,-29.053935973480407
-178.5396482533015,-29.637060261866026
-179.1425572906237,-29.320364132628484
-1122.9631726343566,-57.512883461673404
12764.556020483034,236.09289770699087
-180.31372038116524,-33.0455186770121
-179.78649758850952,-31.254192324878375
-180.00314486356365,-32.030405564704324
-177.89366127855283,-18.321078044905462
-180.93608935236398,-35.29009504402191
-1112.5760540351266,-15.064205512456098
172.0142761619818,227.56542680318427
-179.7937975294044,-31.350709523005037
-209.6099525823247,805.5252356100979
-1106.357158019807,211.68280957419313
3739.9365461525667,-158.24418332027415
-138.2973441895142,109.39246081296508
2745.5722284060284,-3.423467503227016
-172.49304808304805,-0.8875012405597431
122.80770928043376,-65.27591242336345
-179.79097113797707,-31.341445288178377
1171.4262630100375,-36.33898546362791
159.5371332117229,92.27793596878644
1183.8357851677856,-19.0243178598689
191.71115581783624,-184.74245795897377
1732.1320505205058,99.55495899582803
1733.2671866405171,147.53740756232034
-157.80869198361052,23.435017688092216
-186.00586196393897,-72.1317546982443
-15.760633757313371,518.5766591240193
2241.928781513194,61.79005882054918
3566.950064638003,503.7062551857921
-1383.026332025468,-50.109737017289994
-640.5880364247639,-54.340728110463296
-182.08274879959663,-38.80126195413858
-1201.589315869035,36.16350323496951
-239.50538929131653,506.14043227731577
-143.24791303041047,121.92217553484076
-175.02494719622382,-15.854984294532017
-173.87664535616932,-12.171225478842757
-179.1614601965457,-29.29831706907349
-1481.347738403068,-106.47670491671248
-185.18383990439997,-69.50394852153971
-1599.083794203117,-7.540230494776338
-799.5937674910376,-14.618353221064126
-179.16717769412526,-29.33150066533976
184.39773209420218,1204.268190741258
129.81177467807265,-41.04978698152645
-1601.3698958273596,-47.56856949991066
302.8977776368197,-162.57598531916472
-221.14208867445404,-171.63343680169405
-185.06563446086147,-69.22294886685626
4150.585354939018,-178.28068468313444
-707.5514237711698,-74.51948092870137
-176.51201118673725,-20.59105314400253
-163.82654365598637,20.484309637395768
-139.3130793189116,99.21869112072801
-1319.5724729630801,-102.06380455116151
-188.41961909484507,-80.053327013402
-166.22899028311986,47.21988488902443
-186.6009177391711,-75.59211983421346
-166.13406111651784,15.042026097625822
896.1343790365236,70.60439643464679
-79.08656358376948,316.48752853767996
1946.3277588033352,-588.6389953620039
-174.21147086507744,3.7992593338445317
5413.887085948392,279.48019473060333
-180.11211255174248,-32.807657703728495
-179.96041062750055,-32.17698463799192
639.3557810004154,96.52827116851711
-143.00139491173604,122.7677054885377
-1202.2290720422318,14.451289643465572
-137.3732503838387,208.84508209958273
881.5790026890922,-312.63820959349107
-185.02849308874602,-70.79083959251774
-172.71697908422766,-8.431602280147644
-175.04168789179903,-16.137656211617426
945.8332517515955,-100.23623956476455
-182.63545624611197,-40.603363942740074
-287.3131384840076,-398.47231652196604
131.3311867350999,1057.4419266067869
-181.15981368988878,-35.66683749964811
-176.28999567081837,-19.910357998987507
-85.88953254626404,287.37396112673565
2126.493529449155,-336.50293295565945
5162.354991659902,-286.18820562549615
-798.3397103778043,-9.274075146739747
1074.1432942255697,-366.06541094433464
1615.996525865552,-307.35653423143947
-175.5848429019038,-17.515304814055284
-179.3142413206915,-29.85858518484109
537.1532487548716,-86.30832973225436
-56.24504952707548,387.7497091177812
-184.51335723102693,-68.5181952179961
-175.85213758686814,-12.223964236498702
-179.0578700767669,-29.192499930173526
6395.394890669901,42.07927546812758
1168.2631099321657,-52.90306183148427
-181.1572333450631,-37.38720125782761
533.4306004105129,-86.08228207192992
1576.9112469715128,-83.89416227955482
-176.07927745808684,-12.54541076799292
-179.48452449240585,-30.341900134322643
1703.577524730622,2.120112657310017
879.1065084753582,19.647427998340362
-175.2065859234208,-16.358268344516958
-184.18748224814453,-66.96795023720594
778.9633550065128,-327.89015877376926
-176.9003863569119,-22.378568163884438
-177.69309255678263,-24.531477989959356
-177.05168906971176,-22.732442975947293
-179.4342084171226,-31.496254838356194
-180.3358758881168,-40.2466136749523
69.28027985415793,110.71775549521391
-181.7993682241763,-62.9576219799785
-176.38826695695207,-20.340141768484614
-178.5753741754047,-27.39577351279371
-184.18791943721772,-66.42674734737763
1345.40469267253,-162.24570585801925
1048.7246645410432,-1.7156771552408543
-173.70613822995756,-11.549602395639084
-176.43236215664092,-20.438730785234043
-370.87143310241754,23.57641710057314
-196.48941748490915,-101.73439002359001
1099.894913322139,-278.2154634003665
-135.79191141921046,124.36989420240178
-174.28457417062737,-13.27460433525421
-180.09823493342537,-32.68997954652865
-4.89303087028884,561.673695823316
526.9889674447686,-88.55166055872618
-180.0657398531216,-33.451261852814554
-170.47473499273974,-1.1975545454115633
1363.7187805435028,-450.8067134235054
-172.3377250535118,-7.007306585186143
-170.65932969344158,-1.6157363272320566
-176.662119555755,-21.588388294198936
-172.725645343613,-8.8454087544781
226.72095808871018,1367.1703256673036
3620.3971905578446,-223.43137713504683
230.03816989659617,299.138100564256
-171.55887430570874,-4.694071016139603
-115.62350918040602,186.2853123816954
-168.326950470077,5.986887606318021
-162.45678555112863,25.124884287321464
64.9867165746432,831.0695862667336
13369.21368791686,1047.747062565168
222.67972625869834,-73.53165482401118
-169.67001462850476,1.6700224704756437
-174.95321284656802,-15.510334388721063
987.1361060292988,32.837072357797524
-171.61215634227665,-4.688671166156723
-176.18144266342324,-19.739093517607458
-176.965442528141,-22.07332971063167
-186.37193340789418,-74.57004138349048
-170.95516086424777,-2.612444537523629
-175.8354957538304,-18.46762025556717
-170.9221417464746,-2.5723358909565235
-172.26326816432902,-6.996854221783138
-178.53242868762845,-27.256361028012904
-172.7475033730302,-8.644762403411661
-131.30603189521435,-43.63322835997154
-176.46729085239258,-13.650331349728063
-177.0361043933167,-29.290555978961322
-159.8237999932635,36.37854913840508
-137.35927209744932,154.53894159379695
2655.250647081646,22.858354033261577
-174.42768234024516,-13.893733211399919
-171.57970231892796,-4.6512162091140254
-174.57060983649444,-7.984588151171181
-181.0254951038014,-42.23749657881825
-168.54797793516127,5.196069047083199
-179.47474847416242,-30.289438271003988
-178.82892394756345,-28.253210595355753
-172.21566108975412,-6.639948287608263
-172.5885953623606,-8.280582625436608
-172.94143680517436,-9.4721047654144
-173.28372327940724,-10.410288489899088
109.48459318407004,-130.7099389855145
7025.917765736789,426.0339152232518
-175.07068293207476,-15.85226601953299
-175.75039635194798,-18.351112261318363
-275.7159334775056,-3.367182117501585
-145.10916711079335,65.78274575411356
-176.88470149182058,-14.93810821973834
-157.01472840881524,42.84367273250399
-171.6665901367387,-5.021716553916917
-175.86327730945686,-18.874194865399687
-180.028320204779,-32.06977248975596
520.5834735832973,-129.89253563340282
877.0472159589854,12.894548818981349
593.3746383660814,-236.7035105162696
1296.8256031765222,369.3134100447828
-232.90675999718223,-211.78517217918218
-175.28860611103755,-16.594160195053846
-173.5006954364003,-10.77838478255235
-386.9590085872387,-28.073117583412994
-562.7822490162748,436.2678735914544
-175.8623946095472,-18.71228894836642
-174.8687145378667,-15.200378698796257
-171.60394799333108,-5.066731329508158
5889.975544620091,-1707.6464336501926
-172.54455116441068,-7.7033484453992
3850.476103209695,244.53854970078692
-185.42484743052955,-71.53811407015303
-171.6632923000734,-5.328481933375272
-175.24232023902277,-16.676518642398676
877.4237697158105,14.207493896843687
2534.980723391275,118.25039381584662
-178.1206701331448,-26.095759494418573
-175.6174351244872,-11.032011979521172
-177.51745880758517,-23.84948682295105
-170.39671814755002,-1.03332248885026
1733.8089790326303,197.5419212024932
-171.171152124301,-3.2531343500856877
-171.52731815244942,-4.482430572424647
-179.92600959045103,-38.81247160233592
-175.9048833241668,-18.893988216069374
-171.56227743472255,-4.52494890213913
-172.21764274521638,-7.236210427931482
-179.1583871855455,-30.038483256904584
-176.29131156532776,-19.94968680915565
-173.66865881465174,-4.793058886605081
825.557372116521,-154.84133554406725
-173.71044521491694,-12.286612761631758
-171.62782390642178,-4.804434574904434
-171.66516408850293,-4.993853547570254
3288.62773784378,66.00297753855676
-170.28967397859242,-1.1966268076538427
-171.12058142800925,-3.237967575074208
1006.315769900416,437.91294079774457
-168.3047480949299,40.4476996882872
-169.88721943620067,0.829892580316951
-169.85174456811228,7.68692103167173
-170.54283408130368,-1.2598893460282738
-164.60420437100674,18.15282581785857
-181.32873158537177,-36.41912762039817
-176.1456795418885,-19.8353234239719
-171.69131728001685,-5.374792783780677
-174.5417022521092,-14.301317113735351
-176.3774816392879,-20.081802521692964
-178.454575712753,-26.969744474969843
-161.0549256254858,29.694512680057898
879.4517891611113,20.700416453227987
2237.4553961383717,46.23167704476418
780.4539760770563,-328.9596371952798
762.4435555091895,10.484871666639705
221.57747585201196,-76.99145307118565
-176.87641091307205,-15.544872912895684
-176.24407480455056,-19.668354449351966
-184.84680015965614,-71.85525574755633
-175.22262905575099,-16.60325547120766
1493.0567121220038,21.44133808351212
-179.63897479995785,-30.85850447283012
1074.813972412836,-364.0686438637913
-139.3549049846224,105.11957573339885
-168.42876678406628,5.678879857977989
-177.52915947604833,-17.001733193167553
-169.33504768097373,2.8268294522491573
577.4354857038852,-133.58889958504045
-182.7843337938125,-56.253000485137
-179.11794493545813,-29.401127915082213
-170.9820241301918,-2.6764987210903826
-178.2674451436692,-19.487368870397773
-181.13871399865047,-43.194332144442406
441.72539117941506,-37.16173403277078
1454.4310825121293,-73.44252115400042
2499.6968845111987,-125.68001132548888
-183.20719470327322,-56.94693794194012
2038.0188503991249,-637.6838576867423
-171.51793246515263,-4.892130878224577
51.62629743717298,-35.70602781776772
-181.2639491185978,-36.12339684836009
-172.87492602256498,-8.88076500152819
-178.42896782054322,-27.23067556265471
-182.30804752939594,-39.42000994467914
-177.44801692698002,-37.489904940025255
-180.99668574041834,-49.34569697095259
1363.600331874848,-451.4036293332759
-181.44553098623055,-38.07653141326708
-176.45944971311292,-24.306933088382223
-188.72001136567496,-80.97912468780221
-198.24364834605012,-114.05399150170318
418.373072683029,-145.12835345277972
-180.07729248638861,-45.982445627877986
180.04452341250453,134.74342330783526
1320.3466986218305,109.47775353356158
-173.55876742480632,-11.03696067711165
845.3238286780856,-101.43079171848507
577.8487654275232,-132.79077247117146
3378.906550059097,30.084887722483785
877.0893006267916,13.121703847390606
-177.72851868473072,-24.73828312557609
-173.51464809179652,-12.375572121510558
-177.69309242516692,-24.531486726718754
-176.27058988699218,-19.880481695843017
1278.5664401822955,-0.07880416441045668
-178.53325226175912,-27.258760243934177
-178.79284506683234,-28.00248639082872
2338.418584063321,128.80809070182727
-108.75423378290543,209.80477452229997
-181.47140330368757,-36.883533104713905
-124.07563582873217,157.69633505950458
1674.3427087745022,-103.58640185285157
-179.0709613505369,-28.90866248686909
1051.174610561382,-117.09156953311465
-179.16307115972768,-29.333723270490708
-722.5280583899889,71.29492165524792
-180.22468602185472,-43.1574723685161
-188.59612672457297,-61.31203146257557
-179.3795726492458,-31.082965822410927
-182.8553828571571,-42.67114653078807
-182.79976232192075,-41.42650124953367
-181.26352193517232,-36.122093849862324
-180.23818354973582,-43.38206072343017
-180.66679784743565,-34.066528989445686
-185.98536136014718,-73.93958762432398
-180.98696406693853,-38.79834297584058
-234.58613865965344,-217.64986889602784
-186.12954592999176,-65.70582265103623
52.06577536366876,741.9571128170332
-173.23329387343983,-10.672877750709134
-176.64101284594244,-21.115943885373895
-139.45125478038517,105.12361262421348
-178.5245569270046,-27.113470282994243
-111.45065302054309,23.00189867878737
-174.56230680724184,-14.237461255483325
-169.87648967403402,7.589940666532428
-175.15061805096047,-16.483530163360186
301.5047365539667,-171.74884516570108
-174.20042325929535,-7.400513235970706
-177.73776898816232,-24.558397413335143
-171.6548216698734,-4.9846878668767545
-26.026935833265725,495.79941986570236
1174.3347769046063,-32.388448142137165
-179.8344503439812,-31.483100434639567
2226.8460762253653,10.838571264880727
-180.11565130301005,-32.294427970067545
159.37764126998763,411.97883462327104
-174.1132212829616,-12.830146330091665
1284.6495489207346,-11.816848394635883
3349.9999089292514,8.347573598846509
-172.04223614062857,-24.881600460463176
-179.44031803083863,-30.203374199421773
1002.1700835049587,-263.04545477228055
-170.94627268320755,4.113462135938988
-150.48539949671158,67.64628851778679
1083.874933474131,-162.2081440592072
3714.127470716955,-245.57400672015953
-172.54351385173095,-0.9156284474543384
2298.1758667035256,344.9516046452466
1932.4589006509068,-111.31516140837421
-179.43964354719174,-30.201295721547467
-170.5385263498406,-1.2908515338122584
-171.53266001545035,-4.8820510978378024
-171.69051581792428,-5.257798368361264
-171.64017344617423,-5.050903583245329
-174.3417946576751,-13.706325825461477
-170.97534319850138,-2.686256303590554
-165.86744844480063,48.40179809391816
-55.891141965016686,389.1534388296063
-178.84433030035007,-28.43044460411791
-163.77001690542465,55.1833992242411
-292.6100846483573,-414.8390872020708
-174.38595307016294,-13.691412693190387
-166.86922130551238,17.425049212839838
301.358812345929,-173.44508241860052
2564.6363692613177,108.29600221687323
-171.05545607990962,-3.0603961199649063
824.8599779607803,-157.9832027303553
-170.02004903109855,34.69588167985913
-180.05505157598373,-39.34939770987479
697.0218709802953,148.13806057476103
-171.44750636555318,16.291788361824473
-169.86536641080465,0.9617369895218815
-85.42982092099646,288.82500722527743
-177.68765742436244,-24.463377268362493
-77.97853552420065,333.68891419233984
1987.929925204303,-105.85986869396194
-168.81429442784747,4.464015169151267
-170.77738993892808,4.225362121818719
-168.5338278243289,5.267327997640578
990.0183641078888,54.49870962427079
-182.24791841152864,-60.769277658251305
-176.38154388773773,-20.60936187813779
1988.509474013269,-104.38035134797096
1730.8763131702517,94.56920075102755
-178.5686178216597,-27.267253646853305
-9.714988161091696,545.7233690151706
-177.2350717322024,-23.041240454774766
3029.197400616252,-73.48530875668015
-182.8626664541148,-64.25059013151395
-176.21001507062056,-20.35470840166579
334.52254357692436,116.40526057430861
-84.76545483070504,290.95611103904366
1594.1072759788754,-375.45158526830846
-171.6808973787438,-5.3844099163030705
1300.823328923454,-73.16925314633068
-177.68934579180632,-24.51933183932158
3714.360363799884,-244.8873657723103
-182.74658691573222,-54.72823585054891
-171.13933093032756,-3.12625930440106
1684.4812343470194,-32.532783794435545
2876.8993300568236,-286.5625794122531
1075.0451574469998,-10.799755283947036
-111.55225079507272,198.39143039177003
-95.40740209096657,255.17682825366944
4356.343264818173,166.0552097046102
2746.4162063825343,-0.2172599953684653
-171.17765396319874,-3.345119939217639
-173.923925635253,-12.82762611349601
712.0692298612312,-66.37507057082081
-180.44909396500134,-35.65296378461893
-184.2755103878476,-68.6628627309812
-172.6148580031936,-8.28112862015
6328.730890746685,-210.57168986331686
-158.80816195466014,71.01892555014686
-175.11123606243973,-16.1967833248828
822.9817506095173,-164.0572865648462
664.9332928306426,5.963628555267064
4927.122824960371,-1433.0871425092535
2208.0479265764225,-61.50488326661992
-186.8898952093641,-77.38948608782428
552.3584857281417,331.2545424947304
108.92301423163735,954.168748928744
824.3546700420675,-159.44250880452412
-175.02573683648143,-9.334026050059222
-178.88097591996302,-37.55727062463137
-117.1635865268072,180.8635704323765
-178.7489540434217,-28.092321180659695
1662.4907203965859,-143.54383917810634
-81.46047088728665,302.1158665967105
1072.9216676800606,-23.836491637713635
159.4015409420117,411.82827865746003
-20.737650478139585,507.3871834427089
-179.373397258792,-29.98636544155123
-184.35668000356554,-67.06048032968765
-172.50383907613468,-7.8253182470291165
-173.55782714540965,-11.110574567343704
-624.3284939621994,-145.87998518699072
438.3614068259708,-54.912379147949935
-97.58377456416065,-107.27047029850718
52.70866443890918,764.3139216746225
-721.955603897359,249.71654661667793
-181.78903019034078,-58.533352096830484
159.3612955487979,411.9012673301071
-184.84915908914672,-62.38946640664513
-332.728505932846,156.9589903132436
-168.35145992248727,40.12267440566018
-649.0306148707484,-33.02545398592474
-180.59965280948836,-36.97460830334887
-176.9053828411179,-15.189870974680389
-180.29411940159298,-33.69760663540353
799.9179403157586,40.4025843563158
-163.05405178272213,-154.90697867594656
-177.77567181562063,-25.157853586251477
-372.09332758221626,23.127576986006943
-167.58788435544784,10.007893825772868
