TSNE1,TSNE2
-67.434525,0.13284557
20.789423,36.013515
-61.646225,-2.8100204
19.122818,-20.27348
-35.527557,45.375214
-6.4152203,-23.502178
-67.73191,-1.2957568
-5.7521276,-23.79722
-34.702362,-32.617977
-56.498554,5.1942463
-33.876514,-10.422485
-28.261982,-0.3015636
32.069534,10.074582
-19.7703,-30.669863
-59.52703,4.4564466
-28.309414,36.520176
-3.8660476,-33.068123
-29.552654,35.445595
61.37711,-19.07915
-50.03631,29.630022
-71.1538,-9.9497385
-26.669191,41.878872
-64.70842,4.8008795
66.98002,-2.4883032
-67.23997,0.83400387
-22.53017,0.15503567
-56.646873,13.167439
1.230012,-17.564726
-16.208752,-2.347544
37.518803,8.1692295
22.70142,-34.486046
8.430217,-59.132004
4.38911,-36.060055
57.395134,18.902557
25.41339,28.704393
-2.4008646,-57.271183
18.413374,-22.251118
54.38164,-32.788486
58.03492,-21.477177
-27.249676,31.546999
30.833666,-23.086267
22.762539,-21.670568
67.39622,6.953974
55.63618,-27.102242
29.942316,-33.714737
3.8929753,65.36322
-49.13852,24.106493
-39.046227,29.669804
-29.558678,-30.643776
55.187794,-27.430742
-4.941846,21.090836
7.4664745,2.621634
-59.765594,12.708454
7.384768,19.503752
31.443386,-35.8111
-23.330683,43.627495
-66.28337,1.8260276
4.2122993,59.048977
62.868275,0.9276382
-7.247251,19.332922
22.93717,-22.892763
-29.750904,43.974728
-48.175785,30.798004
8.074163,-0.04537077
-4.942353,20.780754
31.265476,20.579168
-16.32571,-31.097626
57.684254,19.516258
6.9532566,20.35328
-53.167202,17.699942
29.262642,5.9871197
-21.28369,4.1775465
-63.601673,6.8329134
60.96232,21.059914
29.036406,-38.296455
-7.7387934,35.426327
54.742153,-28.04239
2.7472343,-32.28395
-14.084882,-3.9597495
-19.615833,-33.819717
69.325775,-3.618296
-17.39353,-33.29536
-20.524885,-10.161213
62.226093,-12.360813
39.211857,11.963684
-21.967236,-4.396115
-20.880033,-32.86818
6.207537,-37.232605
-0.19523281,49.998425
-36.35466,-14.743853
14.777318,17.647161
-17.13341,-22.750751
-6.546529,39.028576
22.681948,-17.188818
-45.083134,-26.206736
18.087719,-20.154558
-10.967025,-6.0127974
56.27941,22.887552
0.07385231,-34.68398
-7.321715,33.401085
-19.431791,-28.570086
0.95413846,-28.992928
29.820114,4.726549
64.0962,17.673399
-0.6852769,2.4917526
12.474106,4.7757134
48.474197,23.552658
-17.021412,-32.744396
-23.926577,-11.654724
-10.019374,-2.9260218
53.502007,-29.333136
0.10092517,53.008472
-39.83516,-17.657932
-0.48403546,50.10278
-21.878721,-33.107788
-18.07608,1.8000143
65.18663,-1.9700524
-31.403461,-27.072832
-0.027938459,-59.76869
-3.19602,-27.884966
-22.681929,-10.14342
-21.046816,-21.753172
-18.233496,-17.474352
-19.290995,-14.131813
58.3324,22.485632
7.073986,-19.512302
35.25074,13.34895
3.1003635,-3.551338
-11.845676,-51.61148
9.581746,-34.667984
-40.508644,37.62835
68.53759,-1.5393349
56.27255,-24.980396
7.2397017,-18.583162
-55.367622,6.866313
10.809628,-33.851093
-14.442211,-1.0996107
48.373676,23.598316
6.9800315,-24.651777
72.208336,8.675695
-9.221106,-49.465828
-40.508686,37.62832
-5.061949,20.377726
-8.976738,33.195698
11.737399,-33.785324
-40.08528,25.635479
-1.8623437,-31.680134
-25.428656,4.031238
-38.211494,-25.687115
-27.834557,-6.055776
30.568947,4.1861615
13.470787,18.66656
20.170681,-23.448685
65.10851,-16.320606
-33.002186,42.477024
-15.910143,-30.068817
30.485867,-35.167305
26.956821,-23.52645
14.759723,-64.18766
-16.056904,-15.465872
-0.8896477,-3.3305662
-39.450665,28.997082
3.6561565,-58.42662
-10.071767,33.282608
-24.97577,-1.0670418
-1.6139913,-33.435917
-34.352577,-20.892845
67.04972,9.496455
57.564804,17.293962
-32.020752,30.10459
5.8812804,63.120396
-40.8799,17.481203
-18.154055,2.7053242
4.371553,7.411389
-21.709898,-21.377281
-21.710028,-21.377499
-30.014849,29.19304
-7.6697497,-22.093433
-6.798511,44.114517
32.60615,25.800314
-41.26042,23.662012
12.298424,-32.23716
26.218649,29.522057
1.3596865,4.210543
-26.151894,-3.333538
37.028522,9.146728
-67.135376,-1.0984992
10.092213,-55.848495
29.945646,-32.493256
-32.726875,-22.893152
-32.56981,-8.328353
25.383938,32.304886
71.177635,8.403781
36.794937,4.6690946
17.865927,-49.849113
71.503685,-2.2154086
2.565104,64.62622
-2.1034386,2.0185158
-9.923448,-50.888535
13.88209,-62.708405
-45.50462,-28.783388
-67.27048,-10.084756
57.85235,-13.785772
-65.619545,7.7220383
-66.5042,-9.938214
-67.26778,-10.0792055
-66.47672,-9.941987
-66.464806,-9.9419775
-19.169785,-28.572056
6.084953,-36.679176
-8.164176,-47.467583
63.957306,-4.9031763
-1.0343515,12.765145
-24.534403,45.161472
19.62387,-22.49048
-6.8214736,-6.4754167
2.6778703,-32.309437
-0.8010732,43.301796
-45.364586,-31.579264
-7.70559,1.1114784
52.453125,22.690746
-30.283564,-32.359833
60.906937,23.364943
54.5408,22.85806
44.83992,18.71575
-0.9371445,-1.4234596
-18.406782,-21.264137
17.008318,-55.232998
-6.433837,41.790157
5.5785823,-36.581703
-1.917046,49.393944
64.89711,-16.594284
-47.671196,23.363611
-35.57059,-33.17331
-27.325829,-3.2036488
-48.35396,30.011127
-39.33331,-18.12553
-19.098799,-20.293032
38.024284,18.263813
-38.816628,-17.318972
4.047798,-35.653072
-26.275328,-5.1417994
-5.027506,35.544025
-18.06273,-3.1073408
-11.808628,-7.772311
-0.79396623,43.2314
-2.0516107,49.85797
-7.720373,34.482098
7.7058816,-13.478769
2.7819364,-15.791671
22.998981,-31.85764
-40.251095,26.483883
48.07922,23.179333
-4.0006843,-7.3739047
-18.119955,-18.24212
-36.368,28.506641
3.869279,-17.216543
-42.761337,-21.386707
-5.374196,32.74196
3.751132,60.79805
30.704874,-36.98815
26.519648,30.899084
2.7467873,-15.570526
-4.541799,0.9655103
4.6648264,-61.597225
-8.943541,-47.661682
-5.1085668,0.18450734
64.2339,-8.068032
-28.446062,-6.5814323
-19.464346,1.7334349
65.11048,-1.4813033
6.2355227,39.507145
19.779507,34.39093
-21.110874,-9.841069
-34.92564,-13.254753
55.303715,-27.622839
-7.6074023,-26.38471
8.254101,-64.17458
-11.718977,15.479718
18.769112,31.483027
-22.771708,2.2214081
-6.3199577,38.997753
30.733072,29.493626
9.738613,-34.56868
-30.867115,-14.292965
-48.27685,30.070154
-19.952534,3.934451
72.76889,7.741486
-57.83802,11.592987
2.373814,57.936264
-65.27839,-1.8263348
72.22705,8.630035
20.27254,-46.25147
31.220247,20.67704
19.450157,32.52936
-33.112717,41.635677
-19.436378,-26.502804
-7.776736,33.492638
-22.982166,-3.9203925
-3.2248938,-35.471455
-1.0522037,-0.7352553
-9.057878,13.798316
-48.167164,30.062899
-28.233368,-0.26303732
-55.891468,14.520977
28.655176,-34.299835
-32.782284,-8.179009
-7.3288136,-4.0465207
67.64188,6.1029563
69.79803,-3.5683353
-24.956394,-2.4748988
16.26018,19.93101
-41.44252,-18.080595
-0.8155766,43.377197
9.223552,66.8964
17.233877,-50.14394
14.945183,-64.35836
10.202277,-63.475643
12.320141,-63.721077
14.212085,-64.21036
-24.072893,45.135845
12.752748,-34.08559
60.646595,-16.900028
4.272612,-19.37761
3.2636251,-55.163685
-8.625888,35.769775
21.543034,38.18762
-0.102200605,51.562057
5.485753,23.28856
-4.7418485,-6.890214
13.033095,14.43529
-11.596562,-8.0616
-48.17411,30.052778
24.451824,-11.749336
59.26469,-18.18943
6.0356627,-59.535618
-11.601369,-6.7812467
-18.686842,-35.6727
26.493824,-33.657906
18.195774,-49.855648
7.9367213,-3.3519661
-56.453796,5.2809386
-7.1536717,-24.619953
53.03254,-26.864798
-21.710028,-21.377499
-2.9949274,44.518005
32.71868,6.431981
16.98606,18.48956
-0.9988708,45.904015
-66.91572,3.5627418
-4.5449896,-25.858278
36.158043,12.443421
-6.529236,-3.7316682
-6.262442,13.876302
-17.338726,-22.309227
-29.285973,-3.4172533
27.466984,-33.424103
1.9561914,55.61849
3.4225614,6.1934853
-21.317978,38.18622
25.478497,-14.148498
-19.336086,1.16693
-29.33444,46.774273
9.785799,-0.038180124
-0.74821705,48.460686
-2.7879229,42.398315
-4.211107,41.581432
-55.364723,6.838059
-33.704517,-9.963566
-20.444477,-8.835916
-18.418348,-27.698296
-1.6920002,-59.633945
-65.61916,7.720559
11.59304,-33.091755
17.922152,-32.023373
-55.36686,6.835129
-5.2213283,32.885254
-5.804156,38.725895
-30.781523,-14.313434
-48.284496,30.05092
38.461353,7.262322
1.6519802,44.635742
-9.998115,-7.154555
11.286914,7.7077193
-1.1352043,-58.422714
0.62536865,56.3764
-20.770487,-9.965926
11.806049,70.34045
-0.436309,-60.125328
-28.183386,-5.288707
11.86757,-63.60956
-1.9057833,50.675323
-29.610384,36.720974
13.040745,5.2735224
-2.4292243,43.906284
14.697382,-29.092989
-48.173546,30.053524
12.187044,4.9674206
-4.0804214,45.719524
-1.4118649,-28.412115
53.658287,21.040098
-1.136104,51.883713
9.464939,-10.359768
-48.334282,30.056732
-45.975613,23.772156
-67.58702,-10.114561
61.08062,-15.438563
-66.53652,-9.9464445
16.419594,-64.19328
-39.151974,29.129553
1.3970302,44.173546
-0.66075456,53.002945
-21.375969,4.003827
66.71576,-4.5548253
13.362284,18.656914
-11.933234,0.7328038
-40.509438,37.627167
14.820156,17.721853
-34.323376,30.968012
-45.36675,-31.60388
2.1285703,57.580368
13.842974,2.094145
-8.291299,-51.09596
32.401028,8.100194
-21.709639,-21.376848
16.598133,15.598305
-25.140627,3.8556404
1.6226183,44.53859
-0.9311244,0.16574883
3.7101042,65.373375
-46.192337,30.262726
-32.446022,-23.432703
17.411865,-31.921782
-40.50587,37.630314
-6.596541,40.200294
-24.877014,-6.1854696
30.360092,-37.98429
22.16793,-37.85026
-6.368747,52.46052
26.767815,-34.71192
-6.093532,42.224396
63.102085,-4.621383
18.757198,-23.39081
7.420382,-16.953259
66.00178,-3.7636225
-48.334217,30.056566
-6.5233517,-22.53579
-17.726002,-16.427984
17.591883,-31.376032
-19.33275,-14.946006
-67.588005,-10.110632
-46.657696,23.051363
-6.146122,39.867878
-21.386276,4.0090575
-29.055353,45.443146
-29.662634,45.78089
-5.064858,52.996418
-18.126575,-18.676823
-55.109833,14.23401
35.883144,11.060405
6.9975643,-18.680452
-65.619736,7.7240057
-33.017147,-8.604442
-19.447348,-28.066135
22.234379,34.882225
3.4022052,6.2186656
-4.771495,-6.342208
-20.8848,1.8505882
-45.539402,-27.623363
-10.477453,-51.059902
22.999296,-23.158737
-19.041403,-16.148214
-0.829161,43.428772
-6.107087,37.011116
7.6533136,-63.78884
-18.777554,-20.376472
-10.176973,0.05834432
-23.631454,0.6315976
69.10189,7.587286
66.91529,5.376297
25.419714,32.246735
-19.358232,-19.21011
2.113997,56.747856
-27.326448,31.609543
-35.873356,-28.079996
21.804596,-30.09236
-18.192612,-21.83444
-1.1089417,-58.8002
3.7716708,5.6103187
29.363138,-32.93283
61.15305,23.168245
-8.457982,-22.104624
-19.357037,-25.300806
19.174953,37.033627
-14.583421,-1.1488404
-27.45119,42.153164
17.46619,-20.498928
-6.460904,-54.73162
11.476796,-33.2099
-4.015087,-29.646841
-45.18499,-27.354689
-43.73697,-23.077288
14.812335,-64.08502
-35.195385,-32.80718
-57.8547,13.517273
32.452446,8.607692
30.245907,-37.795128
14.401821,-35.362656
-21.968893,-34.356308
43.59722,12.625211
17.374168,-20.64942
61.328465,-11.362811
32.72891,25.781467
-0.27526426,-58.354366
-34.300922,-6.552776
10.115668,70.33536
30.674976,25.646154
20.807186,37.18723
-0.838287,12.637674
-18.128235,-5.354968
13.985731,-29.630808
-66.28763,-2.3097343
9.330999,68.68064
6.7931485,-18.090714
-50.83042,18.770182
5.488855,-57.405056
-17.064873,-28.961958
29.239698,-23.806437
-4.0845966,-36.575737
-20.925758,-6.251991
3.173797,64.848656
-34.119144,31.667433
38.9231,9.808173
27.401945,-28.34475
5.207441,21.928638
-61.096798,12.5906725
-53.994526,17.75979
-21.683155,-34.626423
7.4074593,-3.995309
-38.849495,-22.36514
-49.385567,29.908445
-28.38484,34.151043
-60.18796,0.89268297
-45.49793,-28.77049
-28.930742,44.16982
-25.754246,-5.7807293
-65.41402,-1.9027469
-19.555153,-27.10909
-69.307304,-6.856367
-68.98783,-6.3444376
-10.530801,-50.266884
-0.9144232,1.9162009
13.651785,-30.403154
-73.89286,-9.588286
-51.576397,15.822571
7.74346,-62.976067
-3.9762022,20.7504
6.9608393,-63.10903
-36.18036,-33.945812
-2.6829028,-33.010895
-44.81727,-26.390686
53.464172,22.444725
45.47005,19.614693
18.856764,-24.387531
-32.59421,42.654804
-3.3104165,44.876568
-38.386127,-16.686361
-42.967636,-21.70938
56.561344,-22.446123
-0.033900242,49.73133
-36.001194,-33.915874
-8.548303,-51.165905
-4.7521644,20.375252
-68.21513,-6.1254425
-52.223038,17.636005
-42.515423,17.774458
8.85408,14.098829
11.357411,-33.54753
2.0619638,-33.587917
33.379738,20.976305
48.502247,23.121231
-23.046272,-3.9642026
-43.73958,-23.024878
-7.9025025,-49.614464
-22.077038,37.372765
65.97339,18.317019
-0.26934308,1.676628
62.305992,7.9202533
-67.721725,-5.0330157
10.538153,69.52159
-2.5120418,-36.950954
-6.5265756,-54.899292
-14.47637,-1.1414896
11.281074,18.499926
-8.617959,-20.325867
13.326777,-61.303505
7.7714853,65.64077
-30.361004,31.64816
18.020933,-49.947258
1.4724001,-17.57029
9.859781,-27.728237
16.825245,-54.211952
-27.734287,26.835598
12.378842,-62.999386
-44.83479,-26.340296
-7.081604,-26.80616
-36.176147,-31.976416
-59.105366,12.987389
58.797215,-15.844257
29.231537,-32.717632
-54.80657,14.729155
18.03583,33.71252
-11.539863,-8.03982
-68.2806,-6.042603
-4.0898414,-31.064545
-36.207508,-34.658577
13.41045,-64.610855
-60.34692,12.865693
-0.6715637,-58.71658
-13.788181,16.492779
13.349223,-64.47179
33.47429,-34.55759
-13.840744,16.50515
72.07939,6.548938
6.7245717,-60.157368
-45.49793,-28.77049
-36.538067,-22.21139
-20.949423,-20.026411
-60.5509,13.1271105
-40.0103,-23.554369
-7.5570188,-24.23348
-35.68097,41.80573
30.331383,-39.040516
44.5937,16.01513
-39.31472,-17.509453
-5.5185666,-54.020134
-4.687079,20.807405
-29.032217,37.0224
60.166042,-17.863644
-28.528028,46.632603
-4.573301,41.903664
18.970713,23.473124
-43.70968,-22.916576
-35.566616,29.59465
-43.526875,21.026457
63.483624,8.476237
-18.49891,-16.396364
-14.555606,-4.1952195
-15.151617,-7.9566317
2.1468668,-27.49858
-13.291366,-7.6906123
7.147941,-17.925083
30.983505,-38.67379
-19.125664,1.1589472
-38.80957,-26.158705
-42.010635,21.163021
63.93932,16.434439
3.07625,-16.073952
-42.769554,-32.378334
7.0093627,-18.830664
30.549204,6.3823743
22.247715,-21.411417
-10.1676655,33.628193
-25.205715,-3.0108228
21.441612,-21.15194
-29.227827,-3.3507535
-24.578098,-2.2978039
-27.047838,4.5033264
56.147602,-24.690125
25.188671,-14.036296
29.70735,-23.930893
-42.94919,-21.698875
-32.57186,-8.241013
5.1257625,-35.592274
-32.52546,-8.273813
-3.952455,42.46109
-0.28683284,50.132603
1.8860776,-28.36149
-10.476797,1.788773
-29.434443,37.91474
10.438785,70.36749
49.560696,22.333506
-7.9906945,-49.87441
18.715939,35.77835
63.29636,-11.576502
20.839867,-20.928148
1.6284442,-32.355053
14.08064,6.5698643
-41.281246,18.241596
-0.9208783,1.9170618
31.547514,-30.628628
3.8759804,65.40021
7.1086636,64.45136
68.92192,-3.8604252
-6.210933,-1.8923334
50.134525,20.032896
1.0699918,46.964314
-22.432169,1.4696176
26.42758,29.96769
50.35309,19.408312
57.342735,20.505009
-39.84051,-17.718838
-18.478,-13.554515
4.4220266,-34.556217
11.634542,12.928847
-49.048775,30.699831
-10.132385,-3.3483367
24.09806,-22.18506
64.58956,15.732492
7.451044,-5.2515945
-29.827982,-29.647459
7.402298,65.18721
-33.416687,-22.814318
10.849824,-12.428312
-20.617355,-28.9287
-6.080869,-55.159042
8.496829,67.64252
-44.397877,-30.152931
66.73632,7.3277373
26.893627,-23.51406
-1.0254444,1.361221
-9.736696,1.4489832
-5.64006,-1.1936662
-14.879248,-29.87204
2.4369864,58.951004
-4.3310986,38.50456
-7.564588,-51.906853
28.852896,-26.115177
-1.947385,1.6352642
-44.451134,21.347174
7.7080526,-63.657673
29.814766,7.5113854
23.291656,-16.68568
14.471897,-33.205894
-9.667877,-18.905268
4.0015297,-32.480347
-17.015348,-26.22684
-11.087788,16.635218
-1.8742545,1.7153829
8.738222,3.3318589
-25.947178,-5.783953
-3.4378927,44.00115
18.368002,32.749954
-33.852108,30.229074
-27.629843,43.558434
-17.072035,-28.829693
-25.48565,-3.275256
-21.69869,37.83901
-13.707622,-29.108797
69.126434,-3.653365
1.8377354,-61.66109
30.459307,-34.80368
-11.260739,-6.3552566
-65.5541,-2.3601515
-69.69789,-13.068829
-39.335636,-18.165607
19.494307,-20.317015
-46.27574,22.34786
-9.600537,-49.56386
57.93913,-13.399762
63.99441,-9.11422
-4.1311946,1.5587597
-66.077484,-0.43484712
1.8827478,-59.464905
-20.773638,38.180977
-62.27246,-1.9186455
-66.1238,5.5869474
-64.60171,5.5807323
-62.13699,-1.8739203
-28.958616,48.6545
27.92058,-25.876322
-1.3408952,11.620361
-0.38381833,-58.700603
-36.096615,-35.218998
18.44536,-22.663359
-5.0024095,21.060951
65.95831,6.9949546
18.400375,31.703812
-0.14524898,-16.325457
29.19648,-22.667597
-33.87857,-10.328517
1.8595983,-15.579516
-2.433321,-7.954358
3.7220109,-18.901886
36.261677,9.676226
16.54077,35.815086
-6.6189723,-53.0507
5.1049643,22.072977
-47.74633,23.215946
-58.598072,10.968738
-59.52536,11.912139
4.5647044,61.442684
-4.0766206,-36.478485
-43.892315,21.44441
-42.65189,-27.88417
63.926147,17.497715
-37.13096,-29.594471
-67.36484,-0.81298375
35.753365,6.685145
-33.771137,-8.222198
31.874094,20.69273
-31.60219,-30.763927
-11.123801,14.954513
-60.270977,0.8075845
59.760887,-9.22205
-67.01006,1.1625644
-0.40387848,-57.01347
-38.18468,-16.898067
-33.32036,-24.328566
-32.347946,-26.227266
-57.056973,19.385206
48.147015,22.286676
0.124217585,-58.42171
-26.000227,-4.9477987
59.128277,-15.759882
36.280983,8.155357
64.894516,-16.60192
7.824053,-61.955666
69.232346,-1.4922695
25.546812,28.818174
14.064677,15.712253
10.145383,70.46331
-39.32342,-18.159702
19.570074,29.784454
34.764965,7.868696
-26.639044,31.377796
-7.9965067,-51.086853
36.126724,12.380574
2.4423535,64.62129
38.786037,12.621125
-63.0989,-3.251421
67.49984,17.317184
10.927403,-63.59276
-24.458204,-4.5716233
19.434963,37.50382
2.5247188,-33.924603
-19.757364,-35.147373
-11.870098,16.671133
7.612486,2.3404496
51.888798,24.025639
54.991234,22.43245
-64.564896,5.626034
1.6816704,43.95333
-7.5913424,-4.475258
-40.16601,-18.505072
-43.98967,20.397564
-33.973076,-19.31298
-39.7941,38.304554
-18.436766,-17.084251
49.913742,22.278921
-14.961376,-4.473756
-40.51416,-27.776772
-68.40844,-0.75841576
34.695023,-31.78713
4.6771445,-3.4494903
-65.32895,-1.8603218
-33.38611,-8.56269
17.099499,-54.516426
-63.02286,4.7065206
-50.61192,17.731478
-66.61684,1.7084558
56.421444,-29.139595
19.208414,-31.975685
-7.9914527,-20.268887
35.14312,13.4004545
-32.394512,-22.701138
-3.1953924,-36.74914
0.14861296,-60.208626
18.320757,34.894794
-32.84958,43.259747
27.83886,28.73962
-13.420379,-3.4475148
72.00275,8.573282
-59.795406,2.8724258
-67.815506,0.5887185
-2.8556874,-25.600323
-30.819939,32.711025
-1.2318491,49.187443
8.481229,20.949804
-15.367566,-32.45106
2.2436457,13.926327
-33.28096,-21.650194
3.1461296,6.5345597
1.7799921,-17.52923
-33.488213,-7.8032846
61.207336,-10.7935705
-6.133973,0.79451466
12.729855,-29.492325
10.226918,21.146832
0.18417013,17.06537
-2.6805613,48.026855
66.18276,-14.961576
-18.35081,-5.3758445
25.685175,-20.915207
-65.77695,4.596289
-9.269594,-50.181606
66.40159,16.799961
17.424932,-50.115288
5.917794,22.108362
71.531364,-2.1714525
-5.4171357,-53.85125
-4.6439476,30.893475
61.18897,24.844372
6.42401,22.563786
-28.260618,42.685776
16.66745,14.815573
18.02453,-53.080776
17.040184,-54.97094
-11.357333,16.088184
-32.063953,-24.722286
-20.073671,-33.81403
-6.667069,-26.103535
-5.106395,49.12941
-15.566567,-32.47249
66.16825,-7.8228207
-45.947247,33.89601
67.26734,7.066202
-9.5657425,-50.822704
8.013455,67.793945
-10.186024,0.055185568
-20.741657,-5.763207
13.872959,-29.884443
14.199562,-29.504036
-42.85152,17.545656
21.421743,-21.169775
15.6150465,-31.812943
-9.216555,15.506104
-2.4839432,-32.726135
44.923683,14.78925
36.846703,7.7761006
44.759182,17.500114
-62.57672,1.5855525
-7.560177,-23.910866
-31.139772,35.97147
-8.3502655,-32.22585
35.345036,12.569932
19.410095,36.65519
28.286171,28.911072
61.76935,-15.8015
19.614983,24.735971
68.939476,-2.7562618
25.825071,-14.855205
-33.672768,41.925076
25.547556,-14.484157
-41.642212,28.116858
-4.225395,-26.949759
-28.177322,-6.4620175
-31.27054,-30.233452
62.416176,20.09869
-18.905811,-20.942993
55.604103,23.623835
66.77606,15.993364
-19.613678,-31.658772
-21.827528,-11.332856
-0.44515505,-17.310442
17.008747,18.73119
-4.3335557,-29.58093
19.757643,-21.422953
27.434805,-28.406818
43.91314,13.804286
7.49812,67.32441
31.481537,-30.852526
18.965584,23.464685
57.630306,-20.554523
49.587433,22.4369
-43.260113,26.735893
1.8029728,11.302358
55.927868,24.642136
-19.559883,-34.531757
14.628637,8.510358
47.656654,17.591312
16.669073,14.816216
-38.162292,-16.978968
-41.990234,17.02311
-41.88172,17.038908
-46.356094,33.67744
-27.763494,45.248447
-21.919594,37.56667
7.1799145,61.50734
5.3005514,61.715996
-54.60893,17.542965
30.032524,28.259802
-6.100182,-53.385563
29.644623,28.39399
6.3670907,-57.97888
-17.434626,-31.777534
-39.062206,30.232853
-15.833101,-29.23352
-39.21816,29.23239
35.403927,9.620896
-28.16466,-0.2048104
-35.82275,-30.906918
1.4000533,57.880245
57.14861,22.850946
36.29315,16.89061
29.722538,-31.610634
19.14005,33.089336
65.3315,17.74091
-56.604965,4.883735
-46.53587,33.58819
-31.435446,-31.032194
-17.99332,-19.291136
-50.5865,29.138725
-41.20745,27.30041
-0.09865353,-59.584282
-54.63292,7.1507587
-20.730354,-11.922469
-42.991383,-21.704569
6.9189777,-17.07469
55.643166,23.5015
-59.676174,11.984755
23.188345,39.351475
-52.944992,18.760256
14.779689,-51.44804
-6.954759,41.348537
7.540499,-18.303446
-54.36184,19.522856
-5.1202955,37.93725
-44.56975,21.673832
-39.57465,-18.179886
6.973733,-62.55612
-4.241684,39.494957
-43.152443,-33.256332
-43.549427,29.223581
-34.649033,-19.842339
5.708334,-26.42491
47.05065,15.710688
-25.490334,-1.8259388
20.860268,37.37463
4.377421,7.4166756
-1.3047405,-0.50518525
-36.18763,-21.80483
8.750048,-0.5737203
17.082209,-52.95166
38.56203,13.227513
-0.928168,-58.32523
58.018475,-21.38361
61.876213,-11.3590555
-43.712933,-22.98307
68.5066,-6.176173
69.85429,-3.5630832
64.265274,17.825697
-11.237987,-49.69046
46.965603,17.727991
15.522414,-63.770443
-43.067986,-33.54037
15.687025,-64.234795
15.223719,-63.62606
-44.57744,-32.049595
15.581838,-63.613953
44.76655,18.134506
-19.915506,0.16913033
0.9474027,-57.297382
-39.4646,27.420963
-35.54326,-13.034025
-33.27967,-7.2900248
-43.650944,-30.194744
-58.102554,11.736599
-35.4291,-13.149454
-9.534132,1.3832681
-0.31460372,52.85528
-19.106182,1.8615005
-6.385297,1.2573137
-20.677526,3.9463232
-33.406673,-7.559599
-57.668446,14.047856
-10.367257,1.7393017
39.923832,6.8565054
-34.824883,29.680887
25.016487,-13.028581
-4.831577,40.030506
-19.194784,-19.457355
-63.073788,6.7022066
9.173289,66.749985
22.133772,-30.181221
44.677967,14.96156
60.366577,-19.770197
0.2960859,-5.6221423
5.5817523,-2.4897215
-43.052128,-33.31619
19.806242,28.881931
15.060489,15.205114
-6.2804832,20.344576
-0.942523,-0.13661882
-24.514174,-4.942351
1.3574133,-60.707634
-45.296955,-26.267933
19.08466,35.649998
51.175552,22.317162
-1.1923121,2.7097323
66.42431,6.7815824
41.411964,20.016853
-4.9449377,-27.067177
2.5744808,-33.14966
16.6342,16.024162
-37.67682,27.583658
11.737145,70.32982
11.829942,5.221495
-5.3425364,39.17925
-45.51952,-31.841131
69.08563,4.2276993
67.354965,8.619135
1.455157,46.083744
22.056374,35.42167
-10.182634,-0.019566018
2.1521897,-28.148973
-5.2476053,32.605145
19.171432,32.048843
64.61319,-4.268773
-7.817938,1.4356406
30.446802,-37.633183
67.28296,-7.526342
19.481714,-47.12107
-32.757507,-7.3468304
54.08097,-30.536095
-9.126992,1.5038015
-32.372414,-26.241858
7.949827,65.857994
-27.178701,40.83009
-27.758564,26.865667
3.547972,15.931757
-5.871216,38.634945
63.911583,15.86643
-15.407625,-0.7370896
-18.245926,-29.47313
-32.445744,-7.334698
-43.333103,-33.238228
-10.652842,-23.294006
-45.28651,-26.22797
-43.259727,-33.230793
-42.511955,-33.674767
-22.351551,1.6608272
-15.344714,-0.71872956
52.574177,22.282036
1.3140374,-60.641514
66.88885,5.4498644
19.492023,-46.387985
9.689887,67.49704
56.313587,-23.304577
-18.960588,3.972949
3.507873,-62.73127
32.20344,19.392216
-45.12638,-31.243307
-23.499651,-12.151145
-3.9165936,-32.084988
-43.672436,-33.169662
34.69525,-31.789217
-37.943684,27.113428
15.763877,-63.682934
-5.479678,42.41689
-5.0908284,49.11327
2.820721,-15.5159025
-9.863233,-49.91149
0.7441627,0.5881062
-12.6816,-7.391246
25.672293,28.92157
19.235666,29.92191
-55.042263,19.559431
-67.33283,-1.775247
-29.34399,49.85633
17.461847,-51.180832
26.15042,-15.263029
-3.8060124,-29.853304
-22.608473,-30.206114
35.90121,11.183475
3.275768,56.827385
63.780773,8.9767685
-58.087536,11.82864
-4.117832,42.542927
10.860457,-12.418154
-14.991588,-32.681072
-13.053753,16.341284
-8.27413,-18.782856
-12.493991,16.3625
-67.836555,-5.8683114
-6.306281,38.00502
5.866163,-52.710747
-11.373994,0.34455827
31.39239,6.0710263
33.96808,18.577145
-21.346964,38.142273
-10.038761,1.619157
1.4391453,-34.65643
-1.7970288,-9.67092
-2.9568233,-8.419788
11.7239275,-32.948307
65.32014,7.924086
-0.70417,2.489776
-31.757566,-7.5175805
17.241611,35.855743
-11.576117,-51.492626
46.52023,23.033611
-8.59094,-19.54825
15.829151,19.20231
-32.030617,-7.8056498
10.70039,-64.16563
-33.845173,-10.34845
29.040949,29.419659
-0.19575886,14.161922
27.692404,-34.1631
28.496086,-33.770855
-7.3456454,-32.211704
-1.8350934,-9.645566
-16.130978,-29.292145
-40.92538,-19.17344
-46.466995,-30.17672
-55.69944,18.474463
-60.780052,14.798353
-54.972504,6.163031
-14.011109,16.503996
-56.843697,4.6321845
9.821639,-58.20586
-13.6094265,16.409317
71.79318,9.3458185
-19.238548,-32.031734
-41.851616,27.139551
5.3205137,-36.119007
2.6117969,56.462994
-26.351913,43.100628
-54.96804,15.528027
9.766791,70.32736
-55.844475,15.567192
2.4170697,-19.130558
-15.975781,-30.326492
-16.550396,-16.545115
